"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"7625",2008,11,25,2,1338,1320,1929,1905,"AA",1900,"N3BPAA",231,225,190,24,18,"SEA","DFW",1660,19,22,18,0,6,0,0
"7626",2008,11,25,2,2303,2215,2333,2300,"AA",555,"N4YAAA",90,105,80,33,48,"DFW","ELP",551,2,8,33,0,0,0,0
"7627",2008,11,25,2,1059,1025,1709,1635,"AA",1372,"N4WPAA",250,250,210,34,34,"LAX","ORD",1745,22,18,34,0,0,0,0
"7628",2008,11,25,2,145,130,607,549,"AS",36,"N549AS",202,199,180,18,15,"ANC","SEA",1449,9,13,15,0,3,0,0
"7629",2008,11,25,2,1759,1635,1828,1712,"AS",64,"N762AS",29,37,22,76,84,"WRG","KTN",82,4,3,0,0,0,0,76
"7630",2008,11,25,2,1530,1450,1814,1729,"AS",552,"N622AS",164,159,146,45,40,"SEA","PSP",987,3,15,0,0,5,0,40
"7631",2008,11,25,2,1857,1900,2155,2136,"AS",516,"N647AS",178,156,142,19,-3,"SEA","SNA",978,7,29,0,0,19,0,0
"7632",2008,11,25,2,1308,1310,1515,1458,"AS",368,"N794AS",127,108,91,17,-2,"SEA","SMF",605,2,34,0,0,17,0,0
"7633",2008,11,25,2,705,650,916,900,"AS",320,"N778AS",131,130,111,16,15,"SEA","SJC",697,5,15,15,0,1,0,0
"7634",2008,11,25,2,1803,1745,1956,1923,"AS",153,"N768AS",113,98,80,33,18,"ANC","OTZ",549,4,29,0,18,15,0,0
"7635",2008,11,25,2,1502,1505,1905,1848,"AS",638,"N597AS",183,163,152,17,-3,"SEA","PHX",1107,7,24,0,0,17,0,0
"7636",2008,11,25,2,2328,2306,29,5,"AS",698,"N644AS",61,59,43,24,22,"SEA","GEG",224,3,15,22,0,2,0,0
"7637",2008,11,25,2,2202,1945,111,2317,"B6",467,"N649JB",189,212,167,114,137,"BOS","RSW",1249,3,19,8,0,0,0,106
"7638",2008,11,25,2,1904,1855,2213,2153,"B6",589,"N630JB",189,178,175,20,9,"HPN","FLL",1098,4,10,9,0,11,0,0
"7639",2008,11,25,2,1124,1040,1234,1149,"B6",1007,"N595JB",70,69,47,45,44,"BOS","JFK",187,10,13,23,0,1,0,21
"7640",2008,11,25,2,1423,1420,1639,1539,"B6",1010,"N554JB",136,79,55,60,3,"JFK","BOS",187,7,74,3,0,57,0,0
"7641",2008,11,25,2,1039,1040,1351,1331,"B6",444,"N584JB",192,171,175,20,-1,"TPA","BOS",1185,3,14,0,0,20,0,0
"7642",2008,11,25,2,1348,1325,1654,1624,"B6",377,"N645JB",186,179,160,30,23,"LGA","FLL",1076,4,22,14,0,7,0,9
"7643",2008,11,25,2,1627,1600,1937,1912,"B6",433,"N665JB",190,192,166,25,27,"BOS","MCO",1121,5,19,7,0,0,0,18
"7644",2008,11,25,2,2159,1920,2322,2058,"B6",1016,"N633JB",83,98,44,144,159,"JFK","BOS",187,6,33,8,0,127,0,9
"7645",2008,11,25,2,1517,1445,1758,1739,"B6",524,"N634JB",161,174,124,19,32,"MCO","EWR",938,7,30,0,0,19,0,0
"7646",2008,11,25,2,1519,1459,1825,1808,"B6",69,"N589JB",186,189,152,17,20,"JFK","PBI",1028,8,26,5,0,0,0,12
"7647",2008,11,25,2,903,905,1032,1016,"B6",1011,"N760JB",89,71,41,16,-2,"BOS","JFK",187,5,43,0,0,16,0,0
"7648",2008,11,25,2,1802,1635,1926,1805,"B6",1012,"N584JB",84,90,38,81,87,"JFK","BOS",187,6,40,0,0,81,0,0
"7649",2008,11,25,2,1752,1605,2100,1900,"B6",1240,"N284JB",188,175,168,120,107,"TPA","BOS",1185,5,15,40,0,80,0,0
"7650",2008,11,25,2,1052,1050,1349,1324,"B6",293,"N197JB",177,154,151,25,2,"SEA","LGB",965,7,19,2,0,23,0,0
"7651",2008,11,25,2,1218,1210,1539,1518,"B6",460,"N665JB",201,188,185,21,8,"FLL","BOS",1237,5,11,8,0,13,0,0
"7652",2008,11,25,2,1839,1745,2021,1933,"B6",1056,"N644JB",102,108,77,48,54,"PIT","JFK",340,11,14,21,0,0,0,27
"7653",2008,11,25,2,2149,2125,46,22,"B6",515,"N535JB",177,177,146,24,24,"EWR","FLL",1065,5,26,16,0,0,0,8
"7654",2008,11,25,2,2136,2040,28,2338,"B6",1234,"N580JB",172,178,154,50,56,"RSW","BOS",1249,4,14,0,0,0,0,50
"7655",2008,11,25,2,2129,2105,525,510,"B6",216,"N705JB",296,305,281,15,24,"LGB","JFK",2465,5,10,0,0,0,0,15
"7656",2008,11,25,2,821,820,1155,1133,"B6",421,"N296JB",214,193,179,22,1,"BOS","PBI",1197,2,33,1,0,21,0,0
"7657",2008,11,25,2,1909,1820,2023,1957,"CO",150,"N27421",194,217,170,26,49,"IAH","ONT",1334,5,19,10,0,0,0,16
"7658",2008,11,25,2,1431,1355,1837,1812,"CO",217,"N17620",186,197,152,25,36,"MSY","EWR",1167,10,24,0,0,25,0,0
"7659",2008,11,25,2,1953,1800,2135,2005,"CO",1431,"N54241",102,125,80,90,113,"BOS","CLE",563,8,14,0,0,3,0,87
"7660",2008,11,25,2,2107,2050,2302,2246,"CO",1428,"N76288",175,176,149,16,17,"IAH","PHX",1009,6,20,16,0,0,0,0
"7661",2008,11,25,2,905,910,1222,1205,"CO",1685,"N78506",197,175,145,17,-5,"CLE","FLL",1062,6,46,0,0,17,0,0
"7662",2008,11,25,2,1214,1205,1505,1450,"CO",1451,"N62631",171,165,151,15,9,"PBI","CLE",1020,8,12,1,0,6,0,8
"7663",2008,11,25,2,907,915,1110,1040,"CO",1122,"N70352",123,85,50,30,-8,"EWR","BOS",200,7,66,0,0,30,0,0
"7664",2008,11,25,2,1359,1320,1640,1619,"CO",218,"N14121",161,179,136,21,39,"EWR","TPA",998,5,20,21,0,0,0,0
"7665",2008,11,25,2,1439,1430,1837,1816,"CO",1844,"N33266",178,166,156,21,9,"IAH","CLE",1091,7,15,9,0,12,0,0
"7666",2008,11,25,2,858,850,1226,1210,"CO",1011,"N37273",268,260,188,16,8,"EWR","IAH",1400,10,70,8,0,8,0,0
"7667",2008,11,25,2,1027,1030,1155,1136,"CO",1124,"N24633",88,66,50,19,-3,"EWR","BOS",200,10,28,0,0,19,0,0
"7668",2008,11,25,2,2037,1930,2158,2107,"CO",1192,"N14214",81,97,46,51,67,"EWR","BOS",200,8,27,0,0,51,0,0
"7669",2008,11,25,2,1153,1138,1350,1314,"DL",1721,"N946DL",177,156,150,36,15,"ATL","MSP",906,8,19,15,0,21,0,0
"7670",2008,11,25,2,2034,2030,2242,2221,"DL",873,"N126DL",128,111,97,21,4,"ATL","FLL",581,8,23,0,0,21,0,0
"7671",2008,11,25,2,1506,1505,1747,1723,"DL",140,"N3741S",161,138,104,24,1,"CVG","JFK",589,42,15,0,0,24,0,0
"7672",2008,11,25,2,1841,1840,2134,2116,"DL",1061,"N648DL",353,336,316,18,1,"ATL","SEA",2182,9,28,0,0,18,0,0
"7673",2008,11,25,2,559,600,853,835,"DL",19,"N679DA",174,155,119,18,-1,"LGA","ATL",761,36,19,0,0,18,0,0
"7674",2008,11,25,2,1628,1557,1636,1547,"DL",1523,"N932DL",68,50,27,49,31,"ATL","BHM",134,3,38,31,0,18,0,0
"7675",2008,11,25,2,2016,2012,2115,2055,"DL",1787,"N908DL",119,103,82,20,4,"ATL","STL",483,7,30,0,0,20,0,0
"7676",2008,11,25,2,1030,1030,1207,1139,"DL",1381,"N911DE",97,69,56,28,0,"BOS","LGA",185,3,38,0,0,28,0,0
"7677",2008,11,25,2,2024,2005,2211,2153,"DL",680,"N695DL",107,108,83,18,19,"ATL","IAD",533,6,18,18,0,0,0,0
"7678",2008,11,25,2,1652,1657,1938,1920,"DL",1256,"N919DE",106,83,60,18,-5,"MEM","ATL",332,20,26,0,0,18,0,0
"7679",2008,11,25,2,655,700,1030,1009,"DL",758,"N625DL",155,129,106,21,-5,"DFW","ATL",732,25,24,0,0,21,0,0
"7680",2008,11,25,2,1750,1730,1907,1836,"DL",699,"N955DL",77,66,39,31,20,"ATL","SAV",215,5,33,20,0,11,0,0
"7681",2008,11,25,2,949,940,1046,1007,"DL",991,"N937DL",117,87,62,39,9,"ATL","GPT",352,3,52,0,0,30,0,9
"7682",2008,11,25,2,1228,1230,1408,1342,"DL",1384,"N911DE",100,72,68,26,-2,"LGA","BOS",185,8,24,0,0,26,0,0
"7683",2008,11,25,2,1117,1115,1500,1418,"DL",1450,"N906DE",223,183,198,42,2,"TPA","BOS",1185,8,17,0,0,42,0,0
"7684",2008,11,25,2,1339,1325,1532,1511,"DL",861,"N695DL",113,106,85,21,14,"ATL","FLL",581,8,20,14,0,7,0,0
"7685",2008,11,25,2,1949,1949,2143,2126,"DL",1663,"N6715C",294,277,261,17,0,"ATL","ONT",1900,4,29,0,0,17,0,0
"7686",2008,11,25,2,935,940,1153,1129,"DL",1646,"N973DL",138,109,83,24,-5,"ATL","PBI",545,5,50,0,0,24,0,0
"7687",2008,11,25,2,735,735,1034,1018,"DL",1223,"N375DA",299,283,276,16,0,"RDU","SLC",1823,4,19,0,0,16,0,0
"7688",2008,11,25,2,1101,1000,1230,1137,"DL",937,"N907DE",89,97,62,53,61,"CMH","ATL",446,10,17,32,0,0,0,21
"7689",2008,11,25,2,542,545,909,849,"DL",668,"N919DE",147,124,107,20,-3,"IAH","ATL",689,28,12,0,0,20,0,0
"7690",2008,11,25,2,741,745,918,900,"DL",1650,"N136DL",97,75,60,18,-4,"JAX","ATL",270,23,14,0,0,18,0,0
"7691",2008,11,25,2,1132,1105,1411,1355,"DL",1110,"N918DE",159,170,145,16,27,"PBI","BDL",1133,4,10,16,0,0,0,0
"7692",2008,11,25,2,1202,1205,1511,1430,"DL",708,"N900PC",189,145,161,41,-3,"ATL","BOS",946,11,17,0,0,41,0,0
"7693",2008,11,25,2,1117,1105,1432,1358,"DL",1436,"N919DL",195,173,167,34,12,"MCO","BOS",1121,12,16,1,0,22,0,11
"7694",2008,11,25,2,1114,1100,1234,1214,"DL",1748,"N986DL",80,74,41,20,14,"ATL","CHS",259,8,31,14,0,6,0,0
"7695",2008,11,25,2,1154,1120,1442,1427,"DL",1201,"N750AT",288,307,265,15,34,"SLC","ANC",2125,8,15,15,0,0,0,0
"7696",2008,11,25,2,746,750,942,918,"DL",1608,"N907DE",116,88,87,24,-4,"ATL","CMH",446,6,23,0,0,24,0,0
"7697",2008,11,25,2,1803,1752,1938,1917,"EV",5240,"N723EV",95,85,70,21,11,"DAB","ATL",366,17,8,0,0,10,0,11
"7698",2008,11,25,2,1025,957,1211,1138,"EV",5615,"N720EV",106,101,79,33,28,"ATL","CAK",528,4,23,10,0,5,0,18
"7699",2008,11,25,2,1457,1337,1557,1440,"EV",4959,"N874AS",60,63,33,77,80,"ATL","TLH",223,4,23,8,0,0,0,69
"7700",2008,11,25,2,1610,1450,1741,1630,"EV",4968,"N755EV",91,100,69,71,80,"ATL","PHF",508,5,17,71,0,0,0,0
"7701",2008,11,25,2,610,600,810,749,"EV",5303,"N923EV",120,109,79,21,10,"SBN","ATL",566,7,34,0,10,11,0,0
"7702",2008,11,25,2,1953,1927,2141,2121,"EV",5248,"N875AS",108,114,74,20,26,"CLE","ATL",554,9,25,0,0,0,0,20
"7703",2008,11,25,2,645,645,902,842,"EV",5041,"N724EV",137,117,91,20,0,"CAK","ATL",528,17,29,0,0,20,0,0
"7704",2008,11,25,2,1407,1105,1525,1227,"EV",5307,"N832AS",138,142,116,178,182,"ATL","ICT",781,3,19,178,0,0,0,0
"7705",2008,11,25,2,1450,1255,1447,1251,"EV",5010,"N875AS",57,56,31,116,115,"ATL","MGM",147,4,22,114,0,1,0,1
"7706",2008,11,25,2,1400,1314,1606,1520,"EV",5037,"N889AS",66,66,48,46,46,"VPS","ATL",264,9,9,0,0,0,0,46
"7707",2008,11,25,2,1210,1215,1501,1443,"EV",4918,"N759EV",111,88,69,18,-5,"LIT","ATL",453,21,21,0,0,18,0,0
"7708",2008,11,25,2,951,955,1109,1054,"EV",5334,"N903EV",78,59,27,15,-4,"ATL","ABY",146,3,48,0,0,15,0,0
"7709",2008,11,25,2,1539,1443,1743,1655,"EV",5310,"N708EV",124,132,109,48,56,"ATL","SYR",793,5,10,17,0,0,0,31
"7710",2008,11,25,2,1509,1316,1658,1509,"EV",5010,"N875AS",49,53,35,109,113,"MGM","ATL",147,7,7,0,0,0,0,109
"7711",2008,11,25,2,1241,1215,1454,1436,"EV",5460,"N880AS",133,141,117,18,26,"ATL","PVD",903,3,13,18,0,0,0,0
"7712",2008,11,25,2,1554,1351,1716,1519,"EV",5019,"N821AS",82,88,67,117,123,"ILM","ATL",377,9,6,117,0,0,0,0
"7713",2008,11,25,2,1624,1455,1720,1600,"EV",5492,"N642AS",56,65,42,80,89,"AVL","ATL",164,5,9,0,0,0,0,80
"7714",2008,11,25,2,1901,1830,2124,2100,"EV",5095,"N719EV",83,90,66,24,31,"STL","ATL",483,6,11,0,0,0,0,24
"7715",2008,11,25,2,2041,2006,2039,2011,"EV",5558,"N855AS",58,65,41,28,35,"ATL","GTR",241,4,13,0,0,0,0,28
"7716",2008,11,25,2,1009,955,1201,1145,"EV",5578,"N981EV",112,110,78,16,14,"CLE","ATL",554,6,28,5,0,2,0,9
"7717",2008,11,25,2,2225,2127,33,2324,"EV",5597,"N390CA",128,117,96,69,58,"ATL","FNT",644,5,27,14,0,11,0,44
"7718",2008,11,25,2,1924,1917,2102,2045,"F9",797,"N928FR",218,208,187,17,7,"ATL","DEN",1199,5,26,7,0,10,0,0
"7719",2008,11,25,2,1541,1505,1855,1826,"F9",146,"N805FR",134,141,106,29,36,"DEN","IAH",861,19,9,1,0,28,0,0
"7720",2008,11,25,2,613,615,855,830,"FL",586,"N951AT",162,135,112,25,-2,"ROC","ATL",749,28,22,0,0,25,0,0
"7721",2008,11,25,2,1733,1630,1904,1754,"FL",322,"N947AT",91,84,68,70,63,"BWI","BOS",370,8,15,0,0,70,0,0
"7722",2008,11,25,2,2211,2200,2356,2326,"FL",705,"N921AT",105,86,70,30,11,"ATL","DAY",432,6,29,11,0,19,0,0
"7723",2008,11,25,2,1656,1622,1827,1741,"FL",328,"N981AT",91,79,57,46,34,"CLT","BWI",361,7,27,0,0,12,0,34
"7724",2008,11,25,2,1144,1142,1426,1409,"FL",629,"N291AT",162,147,132,17,2,"PHL","MCO",861,15,15,2,0,15,0,0
"7725",2008,11,25,2,1623,1453,1828,1632,"FL",904,"N985AT",125,99,88,116,90,"CAK","BOS",549,7,30,0,0,116,0,0
"7726",2008,11,25,2,1637,1640,1853,1838,"FL",550,"N957AT",136,118,100,15,-3,"ATL","BUF",712,4,32,0,0,15,0,0
"7727",2008,11,25,2,1004,1000,1149,1121,"FL",303,"N273AT",225,201,185,28,4,"ATL","DEN",1199,7,33,0,0,24,0,4
"7728",2008,11,25,2,821,630,931,733,"FL",278,"N906AT",70,63,52,118,111,"CHS","ATL",259,6,12,111,0,7,0,0
"7729",2008,11,25,2,549,545,814,753,"FL",266,"N311AT",145,128,93,21,4,"FNT","ATL",644,9,43,4,0,17,0,0
"7730",2008,11,25,2,1456,1430,1627,1555,"FL",802,"N947AT",91,85,67,32,26,"BOS","BWI",370,8,16,0,0,6,0,26
"7731",2008,11,25,2,1230,1230,1423,1348,"FL",324,"N947AT",113,78,93,35,0,"BWI","BOS",370,8,12,0,0,35,0,0
"7732",2008,11,25,2,1453,1425,1559,1520,"FL",535,"N996AT",126,115,111,39,28,"MCO","MEM",683,3,12,0,0,11,0,28
"7733",2008,11,25,2,1856,1847,2034,2011,"FL",702,"N894AT",98,84,74,23,9,"ATL","DAY",432,5,19,0,0,14,0,9
"7734",2008,11,25,2,1735,1709,1925,1845,"FL",701,"N300AT",110,96,79,40,26,"DAY","ATL",432,13,18,0,0,14,0,26
"7735",2008,11,25,2,1603,1534,1752,1724,"FL",365,"N969AT",109,110,86,28,29,"ATL","MIA",595,7,16,0,0,0,0,28
"7736",2008,11,25,2,1819,1805,2104,2045,"FL",372,"N173AT",165,160,138,19,14,"MCO","LGA",950,5,22,0,0,5,0,14
"7737",2008,11,25,2,1629,1602,1753,1723,"FL",929,"N938AT",84,81,68,30,27,"BWI","DAY",406,6,10,27,0,3,0,0
"7738",2008,11,25,2,906,835,1102,1038,"FL",332,"N943AT",116,123,95,24,31,"ATL","PHL",665,3,18,24,0,0,0,0
"7739",2008,11,25,2,1558,1540,1827,1801,"FL",961,"N919AT",149,141,133,26,18,"SRQ","IND",876,5,11,0,0,8,0,18
"7740",2008,11,25,2,2116,1950,2208,2048,"FL",811,"N946AT",112,118,97,80,86,"BWI","MKE",641,7,8,0,0,0,0,80
"7741",2008,11,25,2,1418,1400,2139,2100,"HA",44,"N598HA",321,300,299,39,18,"HNL","SJC",2416,4,18,21,0,0,0,18
"7742",2008,11,25,2,1000,925,1042,1015,"MQ",3557,"N643MQ",42,50,25,27,35,"DFW","GRK",134,2,15,27,0,0,0,0
"7743",2008,11,25,2,1955,1930,2320,2255,"MQ",3781,"N636MQ",145,145,129,25,25,"DFW","GRR",931,3,13,0,0,0,0,25
"7744",2008,11,25,2,1750,1720,1944,1910,"MQ",4828,"N857MQ",114,110,75,34,30,"CLE","LGA",418,7,32,0,0,25,0,9
"7745",2008,11,25,2,1835,1710,2018,1859,"MQ",4574,"N724MQ",103,109,87,79,85,"BOS","DCA",399,4,12,0,0,0,0,79
"7746",2008,11,25,2,826,815,947,930,"MQ",4611,"N830MQ",81,75,51,17,11,"JFK","BOS",187,7,23,0,0,6,0,11
"7747",2008,11,25,2,1522,1500,1626,1600,"MQ",4700,"N718MQ",64,60,40,26,22,"RDU","DCA",227,3,21,22,0,4,0,0
"7748",2008,11,25,2,1116,1040,1328,1300,"MQ",4452,"N512MQ",72,80,49,28,36,"ORD","DTW",235,7,16,28,0,0,0,0
"7749",2008,11,25,2,1019,945,1148,1105,"MQ",4779,"N728MQ",89,80,69,43,34,"DCA","BOS",399,5,15,26,0,9,0,8
"7750",2008,11,25,2,1857,1810,2117,1940,"MQ",4783,"N802MQ",140,90,83,97,47,"DCA","BOS",399,11,46,0,0,89,0,8
"7751",2008,11,25,2,1915,1915,2137,2059,"MQ",4745,"N723MQ",142,104,82,38,0,"RDU","LGA",431,3,57,0,0,38,0,0
"7752",2008,11,25,2,1103,1059,1301,1229,"MQ",4872,"N709MQ",118,90,84,32,4,"PIT","LGA",335,5,29,0,0,32,0,0
"7753",2008,11,25,2,1756,1630,1918,1750,"MQ",3418,"N617MQ",82,80,64,88,86,"CRP","DFW",354,10,8,0,0,2,0,86
"7754",2008,11,25,2,1401,1330,1417,1355,"MQ",4506,"N512MQ",76,85,44,22,31,"DTW","ORD",235,15,17,0,2,0,0,20
"7755",2008,11,25,2,1951,1925,2101,2045,"MQ",3176,"N824MQ",70,80,59,16,26,"SAN","SJC",417,3,8,0,0,0,0,16
"7756",2008,11,25,2,627,600,728,700,"MQ",4660,"N858MQ",61,60,49,28,27,"DCA","RDU",227,2,10,27,0,1,0,0
"7757",2008,11,25,2,1713,1710,1924,1850,"MQ",4472,"N507MQ",131,100,80,34,3,"BNA","ORD",409,22,29,0,0,34,0,0
"7758",2008,11,25,2,1121,1100,1236,1215,"MQ",3381,"N923MQ",75,75,54,21,21,"DFW","SGF",364,2,19,21,0,0,0,0
"7759",2008,11,25,2,1542,1432,1732,1640,"MQ",3360,"N519MQ",170,188,142,52,70,"PIT","DFW",1068,4,24,0,0,0,0,52
"7760",2008,11,25,2,1351,1345,1520,1505,"MQ",3800,"N806MQ",89,80,64,15,6,"CRP","DFW",354,10,15,0,0,9,0,6
"7761",2008,11,25,2,1125,1100,1217,1155,"MQ",4591,"N722MQ",112,115,93,22,25,"DCA","BNA",562,4,15,0,0,0,0,22
"7762",2008,11,25,2,1416,1240,1755,1615,"MQ",3373,"N516MQ",159,155,138,100,96,"DFW","PIT",1068,5,16,36,0,4,0,60
"7763",2008,11,25,2,1440,1305,1546,1420,"MQ",3777,"N626MQ",66,75,48,86,95,"DFW","LIT",304,5,13,86,0,0,0,0
"7764",2008,11,25,2,1509,1430,1548,1455,"MQ",4113,"N906MQ",99,85,54,53,39,"CMH","ORD",296,8,37,0,0,29,0,24
"7765",2008,11,25,2,834,826,1141,1125,"NW",1644,"N369NB",127,119,96,16,8,"MEM","DCA",762,9,22,8,0,8,0,0
"7766",2008,11,25,2,1245,1230,2014,1959,"NW",278,"N360NW",269,269,242,15,15,"SAN","DTW",1957,10,17,15,0,0,0,0
"7767",2008,11,25,2,1600,1520,1705,1627,"NW",394,"N374NW",65,67,43,38,40,"MSP","MKE",297,6,16,38,0,0,0,0
"7768",2008,11,25,2,1105,1051,1504,1429,"NW",508,"N350NA",179,158,139,35,14,"MSP","LGA",1020,13,27,0,0,35,0,0
"7769",2008,11,25,2,1347,1334,1546,1525,"NW",528,"N356NW",119,111,84,21,13,"DTW","LGA",501,10,25,0,13,8,0,0
"7770",2008,11,25,2,1315,1241,1458,1443,"NW",337,"N333NW",103,122,49,15,34,"LGA","DTW",501,14,40,4,0,0,0,11
"7771",2008,11,25,2,1511,1516,1600,1539,"NW",1241,"N780NC",109,83,47,21,-5,"DTW","ORD",235,14,48,0,0,21,0,0
"7772",2008,11,25,2,1431,1320,1824,1701,"NW",182,"N528US",173,161,147,83,71,"MSP","BOS",1124,8,18,0,0,83,0,0
"7773",2008,11,25,2,1346,1347,1558,1529,"NW",286,"N778NC",132,102,85,29,-1,"DTW","BDL",548,8,39,0,0,29,0,0
"7774",2008,11,25,2,849,837,1614,1557,"NW",210,"N517US",265,260,231,17,12,"SEA","DTW",1927,13,21,12,0,5,0,0
"7775",2008,11,25,2,1110,1040,1242,1221,"OH",6561,"N932CA",92,101,75,21,30,"BWI","CVG",430,4,13,21,0,0,0,0
"7776",2008,11,25,2,900,900,1148,1113,"OH",6699,"N933CA",168,133,125,35,0,"BOS","RDU",612,13,30,0,0,35,0,0
"7777",2008,11,25,2,1745,1710,1918,1849,"OH",6931,"N716CA",93,99,63,29,35,"BOS","BWI",370,10,20,0,29,0,0,0
"7778",2008,11,25,2,1130,1130,1508,1450,"OH",6650,"N691CA",158,140,108,18,0,"ORD","JFK",740,31,19,0,0,18,0,0
"7779",2008,11,25,2,1500,1130,1715,1317,"OH",6510,"N455CA",135,107,81,238,210,"DTW","JFK",508,20,34,210,0,28,0,0
"7780",2008,11,25,2,2055,2055,2236,2221,"OH",6448,"N915CA",101,86,69,15,0,"CVG","DCA",411,6,26,0,0,15,0,0
"7781",2008,11,25,2,1905,1815,2143,2105,"OH",6506,"N451CA",98,110,77,38,50,"MSP","CVG",596,3,18,38,0,0,0,0
"7782",2008,11,25,2,710,700,1014,955,"OH",6702,"N369CA",124,115,75,19,10,"MSP","CVG",596,2,47,10,0,9,0,0
"7783",2008,11,25,2,650,610,825,802,"OH",6777,"N409CA",95,112,85,23,40,"AVP","CVG",499,4,6,23,0,0,0,0
"7784",2008,11,25,2,2000,1910,2145,2051,"OH",6933,"N528CA",105,101,83,54,50,"BOS","BWI",370,5,17,0,50,4,0,0
"7785",2008,11,25,2,605,605,824,741,"OH",6335,"N796CA",139,96,71,43,0,"BGR","JFK",382,13,55,0,0,43,0,0
"7786",2008,11,25,2,1745,1640,1843,1748,"OH",6495,"N451CA",118,128,97,55,65,"CVG","MSP",596,10,11,55,0,0,0,0
"7787",2008,11,25,2,1359,1326,1500,1431,"OO",5482,"N563SW",61,65,42,29,33,"SFO","RDD",199,3,16,0,0,0,0,29
"7788",2008,11,25,2,1755,1757,2031,2014,"OO",6223,"N778SK",156,137,125,17,-2,"DFW","ORD",802,17,14,0,0,17,0,0
"7789",2008,11,25,2,1535,1516,1612,1557,"OO",5933,"N443SW",37,41,25,15,19,"COS","DEN",72,7,5,6,0,0,0,9
"7790",2008,11,25,2,1255,1148,1400,1309,"OO",5478,"N296SW",65,81,46,51,67,"SFO","ACV",250,4,15,0,0,0,0,51
"7791",2008,11,25,2,1015,950,1312,1239,"OO",4687,"N367CA",117,109,90,33,25,"PDX","SLC",630,6,21,0,0,8,0,25
"7792",2008,11,25,2,1809,1813,2027,2011,"OO",6565,"N776SK",138,118,101,16,-4,"DEN","TUS",639,5,32,0,0,16,0,0
"7793",2008,11,25,2,2218,2149,2337,2304,"OO",4393,"N814SK",139,135,121,33,29,"ATL","SAT",874,4,14,29,0,4,0,0
"7794",2008,11,25,2,1622,1618,1714,1653,"OO",5456,"N581SW",52,35,19,21,4,"LAX","OXR",49,7,26,0,0,17,0,4
"7795",2008,11,25,2,1425,1351,1758,1715,"OO",6663,"N771SK",153,144,122,43,34,"EUG","DEN",997,20,11,2,0,9,0,32
"7796",2008,11,25,2,1623,1545,1941,1910,"OO",2880,"N407SW",138,145,118,31,38,"MKE","EWR",725,7,13,0,0,31,0,0
"7797",2008,11,25,2,1217,1220,1508,1444,"UA",1573,"N467UA",171,144,126,24,-3,"IAD","TPA",810,7,38,0,0,24,0,0
"7798",2008,11,25,2,818,822,1048,1033,"UA",1449,"N472UA",270,251,248,15,-4,"MCO","DEN",1545,6,16,0,0,15,0,0
"7799",2008,11,25,2,1142,1144,2042,2019,"UA",176,"N544UA",360,335,319,23,-2,"SFO","BOS",2704,6,35,0,0,23,0,0
"7800",2008,11,25,2,1859,1645,2037,1822,"UA",822,"N537UA",98,97,73,135,134,"IAD","BOS",413,7,18,0,0,135,0,0
"7801",2008,11,25,2,557,600,937,903,"UA",128,"N318UA",160,123,102,34,-3,"ORD","PHL",678,3,55,0,0,34,0,0
"7802",2008,11,25,2,1520,1334,1857,1652,"UA",536,"N527UA",157,138,118,125,106,"ORD","BOS",867,6,33,0,0,125,0,0
"7803",2008,11,25,2,1905,1815,2039,1948,"US",804,"N946UW",94,93,62,51,50,"PHL","BOS",280,4,28,0,0,51,0,0
"7804",2008,11,25,2,1411,1400,1701,1646,"US",716,"N443US",170,166,149,15,11,"FLL","PHL",992,8,13,10,0,4,0,1
"7805",2008,11,25,2,1149,1120,1303,1209,"US",1442,"N751UW",74,49,30,54,29,"CLT","RDU",130,4,40,0,0,25,0,29
"7806",2008,11,25,2,615,610,849,833,"US",1669,"N113UW",154,143,129,16,5,"BOS","CLT",728,8,17,5,0,11,0,0
"7807",2008,11,25,2,656,700,932,908,"US",59,"N822AW",156,128,106,24,-4,"BOI","PHX",735,26,24,0,0,24,0,0
"7808",2008,11,25,2,742,745,1521,1506,"US",1490,"N109UW",279,261,245,15,-3,"LAX","CLT",2125,9,25,0,0,15,0,0
"7809",2008,11,25,2,1530,1530,1719,1656,"US",2038,"N753US",109,86,70,23,0,"DCA","BOS",399,6,33,0,0,23,0,0
"7810",2008,11,25,2,1821,1800,1934,1906,"US",1866,"N948UW",73,66,43,28,21,"CLT","RIC",256,6,24,0,0,7,0,21
"7811",2008,11,25,2,653,630,824,809,"US",1023,"N424US",91,99,66,15,23,"BOS","PHL",280,6,19,15,0,0,0,0
"7812",2008,11,25,2,1726,1730,1932,1856,"US",2042,"N763US",126,86,61,36,-4,"DCA","BOS",399,3,62,0,0,36,0,0
"7813",2008,11,25,2,715,715,914,838,"US",1061,"N443US",119,83,68,36,0,"BDL","PHL",196,4,47,0,0,36,0,0
"7814",2008,11,25,2,1322,1325,1551,1527,"US",1675,"N425US",149,122,98,24,-3,"CLT","MIA",650,9,42,0,0,24,0,0
